5,Samsung uses iPhone to tweet about its upcoming smartphone; gets trolled,"Samsung used its rival company Apple's iPhone to promote an event for the upcoming Galaxy S21 smartphone. A poll posted by the official Twitter handle of Samsung Mobile US had 'Twitter for iPhone' written at the bottom, implying that an iPhone was used to post the tweet. ""Not even Samsung employees use a Samsung phone,"" a Twitter user said."
1,I want my films to reach as many people as possible: Kiara Advani,"Commenting on her film 'Laxmii' releasing on a digital platform instead of movie theatres due to the coronavirus pandemic, Kiara Advani said, ""As an actor, I just want my films to reach as many people as possible."" Stating that the film was made for a theatrical release, the actress said, ""We'll miss the community watching aspect."""
4,F***ing consistency: Tim Paine heard saying on stump mic over umpire's decision,"Australia captain Tim Paine was heard saying 'F***ing consistency, Blocker' to on-field umpire Paul Wilson after a failed review against India's Cheteshwar Pujara. Third-umpire Bruce Oxenford asked Wilson to stay with his decision after evidence from replays couldn't conclude whether Pujara's bat had touched the ball. ""I'm not the third umpire,"" Wilson was heard telling Paine."
3,Dinosaur fossil found in Brazil reveals new chicken-sized species,"Paleontologists have discovered a chicken-sized dinosaur species with a mane of hair down its back and stiff ribbon-like structures projecting from its shoulders. The dinosaur, Ubirajara jubatus, is believed to have lived around 110 million years ago in northeastern Brazil. ""There are...strange dinosaurs, but this one is unlike any of them,"" said professor David Martill, who helped lead the study."
1,I may have imbibed a lot from Guddu: Ali on his 'Mirzapur' character,"Commenting on portraying the character of Guddu Pandit in the first and second seasons of the web series 'Mirzapur', actor Ali Fazal said, ""I may have imbibed a lot from Guddu."" He further said, ""Mirzapur season two was more interesting in terms of empathy. You realise sometimes you need to lose something to understand what it is to really lose."""
1,Marathi music director Narendra Bhide dies of cardiac arrest at 47,"Marathi music director Narendra Bhide died of a heart attack on Thursday morning at his Pune residence at the age of 47. Calling Bhide's demise an ""irreparable loss in the music field"", singer Kailash Kher tweeted, ""God should grant salvation to the departed soul."" Bhide composed music for films like 'Deool Band' (2015), 'Bioscope' (2015), 'Mulshi Pattern' (2018), among others."
5,"N95 mask with noise-cancelling earbuds, in-built mic unveiled at CES","Telecom firm Binatone unveiled its MaskFone at CES 2021, which is a mask with a standard N95 filter and has in-built earbuds for answering calls and listening to music. It has an environmental noise-cancelling feature and an in-built mic. MaskFone offers breathable fabric, water and sweat-resistance and controls for picking up calls or adjusting volume."
4,"Top 4 runners break half marathon's world record, Kenyan runner sets new record","Kenyan runner Kibiwott Kandie on Sunday smashed the half marathon's world record, clocking 57:32 at the Valencia Half Marathon. Notably, all top four men ran under the previous world best, with Jacob Kiplimo of Uganda finishing second in 57:37, Kenyan Rhonex Kipruto third in 57:49 and Kenyan Alexander Mutiso taking fourth place in 57:59. The previous world record was 58:01."
3,"IUCN lists 31 species as 'Extinct', European Bison sees recovery","The IUCN released an update of its Red List of Threatened Species which moved 31 species into the 'Extinct' category. However, the European Bison has moved from 'Vulnerable' to 'Near Threatened' category. Besides this, all of the world's freshwater dolphin species are now listed as threatened on the list. The lost shark has entered the 'Critically Endangered' (Possibly Extinct) category."
5,NITI Aayog suggests regulating online fantasy sports platforms,"NITI Aayog has released a draft paper to discuss uniform national regulation and setting operating standards for online fantasy sports platforms (OFSP) in India. The think-tank suggests OFSPs to abide by all Indian laws, offer only skill-predominant formats among several other reforms. Fantasy gaming is currently a state subject, which means rules and regulations differ from state to state."
0,Alphabet's Waymo to no longer use the term 'self-driving' for its tech,"Alphabet's subsidiary Waymo has said that it will no longer use the term ""self-driving"" to describe the technology it has been developing. The company will, instead, be opting for the term ""autonomous"". ""Waymo's vehicles don't drive themselves. Rather, Waymo is automating the task of driving and thus the term ""autonomous driving"" is more accurate,"" the company said."
0,Fiat Chrysler to invest $250 million in India unit,"Fiat Chrysler Automobiles (FCA) has said it will invest $250 million in India to launch four new sport-utility vehicles (SUVs) over the next two years, taking its total investment in the country to over $700 million. The company will produce and assemble the new SUVs at its car plant in Maharashtra, which it jointly owns with Tata Motors."
2,May God bless you with a long life: PM to Sonia on her birthday,"Prime Minister Narendra Modi on Wednesday wished Congress chief Sonia Gandhi on the occasion of her 74th birthday, tweeting, ""May God bless her with a long and healthy life."" Union Minister Nitin Gadkari also tweeted, ""Birthday greetings to the President of the Indian National Congress party Smt Sonia Gandhi Ji. May you be blessed with good health and long life."""
5,"Gujarat woman stalked, defamed after being lured into 'free innerwear' scam","A 19-year-old Gujarat woman was stalked and defamed by a person after being lured into a fake scheme offering free innerwear. She received a promotional text offering ""free innerwear"". She was asked to share a picture of herself on WhatsApp and once she shared her picture, the accused demanded nudes and threatened to upload her morphed pictures on the internet."
1,"Amala allowed to sue ex for sharing private pics, claiming they got married","The Madras High Court has allowed actress Amala Paul to file a defamation case against her ex-boyfriend Bhavninder Singh for posting their private pictures and claiming they got married in a secret marriage ceremony in March. The actress had denied getting married to the Mumbai-based singer and claimed that the photos, taken for professional work, had been misused."
